"NUM_CNPJ,""ID_CIDADE"",""ID_CNAE"",""ORIGEM"""
"26941920000106,7221,1078,""LIVRE"""
"4462165000136,1803,542,""LIVRE"""
"22471939000177,6283,1028,""LIVRE"""
"70159918000163,8677,,""LIVRE"""
"24480837000143,7043,1050,""LIVRE"""
"21326480000155,6015,1025,""LIVRE"""
"7670000000148,2338,671,""LIVRE"""
"15411192000104,4595,856,""LIVRE"""
"16498789000192,4774,860,""LIVRE"""
"22510905000144,6471,1028,""LIVRE"""
"12681562000127,3315,833,""LIVRE"""
"21322402000182,6012,1021,""LIVRE"""
"20952466000102,5941,1021,""LIVRE"""
"4697751000321,1877,581,""LIVRE"""
"5091086000129,2044,591,""LIVRE"""
"17172500000103,5066,884,""LIVRE"""
"22506914000161,6418,1028,""LIVRE"""
"23614424000141,6973,1047,""LIVRE"""
"23979991000100,7042,1047,""LIVRE"""
"14420930000109,4300,846,""LIVRE"""
"23427963000171,6862,1029,""LIVRE"""
"12992040000146,3632,833,""LIVRE"""
"32074690000110,7918,1156,""LIVRE"""
"4799489000164,1992,586,""LIVRE"""
"17138617000170,4964,861,""LIVRE"""
"22293569000125,6015,1028,""LIVRE"""
"4034533000145,1722,360,""LIVRE"""
"24532183000154,7067,1054,""LIVRE"""
"4114436000162,1778,387,""LIVRE"""
"33664344000154,7994,1256,""LIVRE"""
"4172228000110,1778,394,""LIVRE"""
"22332091000103,6268,1028,""LIVRE"""
"22489242000123,6414,1028,""LIVRE"""
"15395605000104,4498,852,""LIVRE"""
"33671887000107,7994,1257,""LIVRE"""
"22304462000135,6015,1028,""LIVRE"""
"4078166000181,1767,376,""LIVRE"""
"13357419000147,3689,835,""LIVRE"""
"20595176000140,5780,1014,""LIVRE"""
"34904924000134,8286,1304,""LIVRE"""
"73532319000131,8684,,""LIVRE"""
"5946472000155,2069,598,""LIVRE"""
"33654399000183,7994,1213,""LIVRE"""
"20951815000163,5914,1018,""LIVRE"""
"24056428000114,7043,1049,""LIVRE"""
"18189349000189,5389,962,""LIVRE"""
"2687125000167,970,167,""LIVRE"""
"956984000189,243,160,""LIVRE"""
"14387623000173,4230,844,""LIVRE"""
"70145099000103,8518,,""LIVRE"""
"18267921000180,5406,988,""LIVRE"""
"4794341000137,1957,586,""LIVRE"""
"19892913000198,5649,1006,""LIVRE"""
"67469000148,3,46,""LIVRE"""
"22265487000177,6015,1027,""LIVRE"""
"7009600000160,2174,619,""LIVRE"""
"23543774000164,6925,1040,""LIVRE"""
"18088074000197,5369,950,""LIVRE"""
"4043581000108,1731,363,""LIVRE"""
"4783318000147,1925,582,""LIVRE"""
"81432049000115,8770,,""LIVRE"""
"2867077000199,988,178,""LIVRE"""
"29245881000192,7517,1120,""LIVRE"""
"14421983000144,4316,846,""LIVRE"""
"22616964000100,6604,1028,""LIVRE"""
"19856605000107,5556,1006,""LIVRE"""
"4821863000180,2037,586,""LIVRE"""
"29961337000147,7759,1147,""LIVRE"""
"24061817000138,7043,1049,""LIVRE"""
"7914646000123,2543,747,""LIVRE"""
"2875012000195,988,178,""LIVRE"""
"8822037000107,2754,787,""LIVRE"""
"7164686000103,2297,640,""LIVRE"""
"34851392000114,8146,1282,""LIVRE"""
"81107583000156,8700,,""LIVRE"""
"18935252000178,5406,992,""LIVRE"""
"23987899000183,7043,1047,""LIVRE"""
"90415043000120,9848,,""LIVRE"""
"14735817000112,4347,850,""LIVRE"""
"72597321000126,8681,,""LIVRE"""
"31481152000187,7771,1156,""LIVRE"""
"77441335000170,8700,,""LIVRE"""
"22485762000168,6402,1028,""LIVRE"""
"21341010000160,6015,1025,""LIVRE"""
"24506917000120,7043,1052,""LIVRE"""
"4257089000127,1778,465,""LIVRE"""
"253781000126,109,79,""LIVRE"""
"781620000105,145,156,""LIVRE"""
"7902822000107,2456,738,""LIVRE"""
"8860002000162,2754,787,""LIVRE"""
"23973283000153,7031,1047,""LIVRE"""
"2566711000153,875,167,""LIVRE"""
"14379926000144,4152,843,""LIVRE"""
"6634959000165,2174,605,""LIVRE"""
