"ID_CIDADE,""DES_CIDADE"",""DES_SIGLA_ESTADO"",""DES_REGIAO_IBGE"""
"5390,""PIRITUBA"",""PE"",""NORDESTE"""
"5391,""POCAO"",""PE"",""NORDESTE"""
"5392,""POCAO DE AFRANIO"",""PE"",""NORDESTE"""
"5393,""POCO COMPRIDO"",""PE"",""NORDESTE"""
"5394,""POCO FUNDO"",""PE"",""NORDESTE"""
"5395,""POMBOS"",""PE"",""NORDESTE"""
"5396,""PONTAS DE PEDRA"",""PE"",""NORDESTE"""
"10186,""PRAIA DA CONCEICAO"",""PE"",""NORDESTE"""
"5399,""PRIMAVERA"",""PE"",""NORDESTE"""
"5400,""QUIPAPA"",""PE"",""NORDESTE"""
"5401,""QUITIMBU"",""PE"",""NORDESTE"""
"5586,""FARTURA DO PIAUI"",""PI"",""NORDESTE"""
"5588,""FLORESTA DO PIAUI"",""PI"",""NORDESTE"""
"5589,""FLORIANO"",""PI"",""NORDESTE"""
"5590,""FRANCINOPOLIS"",""PI"",""NORDESTE"""
"5591,""FRANCISCO AYRES"",""PI"",""NORDESTE"""
"5592,""FRANCISCO MACEDO"",""PI"",""NORDESTE"""
"5594,""FRONTEIRAS"",""PI"",""NORDESTE"""
"5595,""GEMINIANO"",""PI"",""NORDESTE"""
"5596,""GILBUES"",""PI"",""NORDESTE"""
"5597,""GUADALUPE"",""PI"",""NORDESTE"""
"5598,""GUARIBAS"",""PI"",""NORDESTE"""
"5600,""ILHA GRANDE"",""PI"",""NORDESTE"""
"5601,""INHUMA"",""PI"",""NORDESTE"""
"5602,""IPIRANGA DO PIAUI"",""PI"",""NORDESTE"""
"5603,""ISAIAS COELHO"",""PI"",""NORDESTE"""
"5604,""ITAINOPOLIS"",""PI"",""NORDESTE"""
"5606,""JACOBINA DO PIAUI"",""PI"",""NORDESTE"""
"5607,""JAICOS"",""PI"",""NORDESTE"""
"5608,""JARDIM DO MULATO"",""PI"",""NORDESTE"""
"5609,""JATOBA DO PIAUI"",""PI"",""NORDESTE"""
"5610,""JERUMENHA"",""PI"",""NORDESTE"""
"5612,""JOAQUIM PIRES"",""PI"",""NORDESTE"""
"5613,""JOCA MARQUES"",""PI"",""NORDESTE"""
"5614,""JOSE DE FREITAS"",""PI"",""NORDESTE"""
"5615,""JUAZEIRO DO PIAUI"",""PI"",""NORDESTE"""
"5616,""JULIO BORGES"",""PI"",""NORDESTE"""
"5618,""LAGOA ALEGRE"",""PI"",""NORDESTE"""
"5619,""LAGOA DE SAO FRANCISCO"",""PI"",""NORDESTE"""
"5620,""LAGOA DO BARRO DO PIAUI"",""PI"",""NORDESTE"""
"5621,""LAGOA DO PIAUI"",""PI"",""NORDESTE"""
"5623,""LAGOINHA DO PIAUI"",""PI"",""NORDESTE"""
"5624,""LANDRI SALES"",""PI"",""NORDESTE"""
"5625,""LUIS CORREIA"",""PI"",""NORDESTE"""
"5626,""LUZILANDIA"",""PI"",""NORDESTE"""
"5627,""MADEIRO"",""PI"",""NORDESTE"""
"5629,""MARCOLANDIA"",""PI"",""NORDESTE"""
"5630,""MARCOS PARENTE"",""PI"",""NORDESTE"""
"5631,""MASSAPE DO PIAUI"",""PI"",""NORDESTE"""
"5632,""MATIAS OLIMPIO"",""PI"",""NORDESTE"""
"5633,""MIGUEL ALVES"",""PI"",""NORDESTE"""
"5635,""MILTON BRANDAO"",""PI"",""NORDESTE"""
"5636,""MONSENHOR GIL"",""PI"",""NORDESTE"""
"5637,""MONSENHOR HIPOLITO"",""PI"",""NORDESTE"""
"5638,""MONTE ALEGRE DO PIAUI"",""PI"",""NORDESTE"""
"5639,""MORRO CABECA NO TEMPO"",""PI"",""NORDESTE"""
"5640,""MORRO DO CHAPEU DO PIAUI"",""PI"",""NORDESTE"""
"5641,""MURICI DOS PORTELAS"",""PI"",""NORDESTE"""
"5642,""NAZARE DO PIAUI"",""PI"",""NORDESTE"""
"11896,""NAZARIA"",""PI"",""NORDESTE"""
"5643,""NOSSA SENHORA DE NAZARE"",""PI"",""NORDESTE"""
"5644,""NOSSA SENHORA DOS REMEDIOS"",""PI"",""NORDESTE"""
"5645,""NOVA SANTA RITA"",""PI"",""NORDESTE"""
"5647,""NOVO ORIENTE DO PIAUI"",""PI"",""NORDESTE"""
"5648,""NOVO SANTO ANTONIO"",""PI"",""NORDESTE"""
"5649,""OEIRAS"",""PI"",""NORDESTE"""
"5650,""OLHO D'AGUA DO PIAUI"",""PI"",""NORDESTE"""
"5651,""PADRE MARCOS"",""PI"",""NORDESTE"""
"5653,""PAJEU DO PIAUI"",""PI"",""NORDESTE"""
"5654,""PALMEIRA DO PIAUI"",""PI"",""NORDESTE"""
"5655,""PALMEIRAIS"",""PI"",""NORDESTE"""
"5656,""PAQUETA"",""PI"",""NORDESTE"""
"5657,""PARNAGUA"",""PI"",""NORDESTE"""
"5659,""PASSAGEM FRANCA DO PIAUI"",""PI"",""NORDESTE"""
"5660,""PATOS DO PIAUI"",""PI"",""NORDESTE"""
"10100,""PAU D'ARCO DO PIAUI"",""PI"",""NORDESTE"""
"5661,""PAULISTANA"",""PI"",""NORDESTE"""
"5662,""PAVUSSU"",""PI"",""NORDESTE"""
"5664,""PEDRO LAURENTINO"",""PI"",""NORDESTE"""
"5665,""PICOS"",""PI"",""NORDESTE"""
"5666,""PIMENTEIRAS"",""PI"",""NORDESTE"""
"5667,""PIO IX"",""PI"",""NORDESTE"""
"5668,""PIRACURUCA"",""PI"",""NORDESTE"""
"5670,""PORTO"",""PI"",""NORDESTE"""
"5671,""PORTO ALEGRE DO PIAUI"",""PI"",""NORDESTE"""
"5672,""PRATA DO PIAUI"",""PI"",""NORDESTE"""
"5673,""QUEIMADA NOVA"",""PI"",""NORDESTE"""
"5675,""REGENERACAO"",""PI"",""NORDESTE"""
"5676,""RIACHO FRIO"",""PI"",""NORDESTE"""
"5677,""RIBEIRA DO PIAUI"",""PI"",""NORDESTE"""
"5678,""RIBEIRO GONCALVES"",""PI"",""NORDESTE"""
"5679,""RIO GRANDE DO PIAUI"",""PI"",""NORDESTE"""
"5691,""S FRANCISCO A PIAUI"",""PI"",""NORDESTE"""
"5680,""SANTA CRUZ DO PIAUI"",""PI"",""NORDESTE"""
"5682,""SANTA FILOMENA"",""PI"",""NORDESTE"""
"5683,""SANTA LUZ"",""PI"",""NORDESTE"""
"5684,""SANTA ROSA DO PIAUI"",""PI"",""NORDESTE"""
"5685,""SANTANA DO PIAUI"",""PI"",""NORDESTE"""
"5686,""SANTO ANTONIO DE LISBOA"",""PI"",""NORDESTE"""
"5687,""SANTO ANTONIO DOS MILAGRES"",""PI"",""NORDESTE"""
"5689,""SAO BRAZ DO PIAUI"",""PI"",""NORDESTE"""
"5690,""SAO FELIX DO PIAUI"",""PI"",""NORDESTE"""
"5692,""SAO FRANCISCO DO PIAUI"",""PI"",""NORDESTE"""
"5693,""SAO GONCALO DO GURGUEIA"",""PI"",""NORDESTE"""
"5402,""QUIXABA"",""PE"",""NORDESTE"""
"11818,""RAFAEL"",""PE"",""NORDESTE"""
"11827,""RAFAEL"",""PE"",""NORDESTE"""
"5403,""RAINHA ISABEL"",""PE"",""NORDESTE"""
"11807,""RAIZ"",""PE"",""NORDESTE"""
"5404,""RAJADA"",""PE"",""NORDESTE"""
"5405,""RANCHARIA"",""PE"",""NORDESTE"""
"11728,""RANGEL"",""PE"",""NORDESTE"""
"5406,""RECIFE"",""PE"",""NORDESTE"""
"5407,""RIACHO DAS ALMAS"",""PE"",""NORDESTE"""
"5408,""RIACHO DO MEIO"",""PE"",""NORDESTE"""
"11804,""RIACHO DO MEIO"",""PE"",""NORDESTE"""
"5409,""RIACHO FECHADO"",""PE"",""NORDESTE"""
"5410,""RIACHO PEQUENO"",""PE"",""NORDESTE"""
"5411,""RIBEIRAO"",""PE"",""NORDESTE"""
"5412,""RIO DA BARRA"",""PE"",""NORDESTE"""
"5413,""RIO FORMOSO"",""PE"",""NORDESTE"""
"5414,""SAIRE"",""PE"",""NORDESTE"""
"8305,""VILA SECA"",""RS"",""SUL"""
"8306,""VILA TURVO"",""RS"",""SUL"""
"8308,""VISTA ALEGRE"",""RS"",""SUL"""
"8307,""VISTA ALEGRE"",""RS"",""SUL"""
"8309,""VISTA ALEGRE DO PRATA"",""RS"",""SUL"""
"8310,""VISTA GAUCHA"",""RS"",""SUL"""
"8311,""VITORIA"",""RS"",""SUL"""
"8312,""VITORIA DAS MISSOES"",""RS"",""SUL"""
"8313,""VOLTA ALEGRE"",""RS"",""SUL"""
"8314,""VOLTA FECHADA"",""RS"",""SUL"""
"8315,""VOLTA GRANDE"",""RS"",""SUL"""
"10101,""WESTFALIA"",""RS"",""SUL"""
"8316,""XADREZ"",""RS"",""SUL"""
"8317,""XANGRI-LA"",""RS"",""SUL"""
"7310,""ABUNA"",""RO"",""NORTE"""
"7312,""ALTA FLORESTA D'OESTE"",""RO"",""NORTE"""
"7311,""ALTO ALEGRE DOS PARECIS"",""RO"",""NORTE"""
"7313,""ALTO PARAISO"",""RO"",""NORTE"""
"7314,""ALVORADA D'OESTE"",""RO"",""NORTE"""
"7315,""ARIQUEMES"",""RO"",""NORTE"""
"12074,""BOA VISTA DE PACARANA"",""RO"",""NORTE"""
"11980,""BOM FUTURO"",""RO"",""NORTE"""
"11982,""BOM JESUS"",""RO"",""NORTE"""
"7316,""BURITIS"",""RO"",""NORTE"""
"7317,""CABIXI"",""RO"",""NORTE"""
"7318,""CACAULANDIA"",""RO"",""NORTE"""
"7319,""CACOAL"",""RO"",""NORTE"""
"7320,""CALAMA"",""RO"",""NORTE"""
"7321,""CAMPO NOVO DE RONDONIA"",""RO"",""NORTE"""
"7322,""CANDEIAS DO JAMARI"",""RO"",""NORTE"""
"7323,""CASTANHEIRAS"",""RO"",""NORTE"""
"7324,""CEREJEIRAS"",""RO"",""NORTE"""
"7325,""CHUPINGUAIA"",""RO"",""NORTE"""
"7326,""COLORADO DO OESTE"",""RO"",""NORTE"""
"7327,""CORUMBIARA"",""RO"",""NORTE"""
"7328,""COSTA MARQUES"",""RO"",""NORTE"""
"7329,""CUJUBIM"",""RO"",""NORTE"""
"11448,""DEMARCACAO"",""RO"",""NORTE"""
"7330,""ESPIGAO DO OESTE"",""RO"",""NORTE"""
"7370,""EXTREMA"",""RO"",""NORTE"""
"11450,""FORTALEZA DO ABUNA"",""RO"",""NORTE"""
"7331,""GOVERNADOR JORGE TEIXEIRA"",""RO"",""NORTE"""
"7332,""GUAJARA-MIRIM"",""RO"",""NORTE"""
"12100,""GUAPORE"",""RO"",""NORTE"""
"7334,""ITAPUA DO OESTE"",""RO"",""NORTE"""
"7333,""JACI PARANA"",""RO"",""NORTE"""
"7335,""JARU"",""RO"",""NORTE"""
"7336,""JI-PARANA"",""RO"",""NORTE"""
"7337,""MACHADINHO D'OESTE"",""RO"",""NORTE"""
"7338,""MARCO RONDON"",""RO"",""NORTE"""
"7339,""MINISTRO ANDREAZZA"",""RO"",""NORTE"""
"7340,""MIRANTE DA SERRA"",""RO"",""NORTE"""
"7341,""MONTE NEGRO"",""RO"",""NORTE"""
"11449,""MUTUM PARANA"",""RO"",""NORTE"""
"11447,""NAZARE"",""RO"",""NORTE"""
"7342,""NOVA BRASILANDIA D'OESTE"",""RO"",""NORTE"""
"11451,""NOVA CALIFORNIA"",""RO"",""NORTE"""
"12075,""NOVA ESPERANCA"",""RO"",""NORTE"""
"7343,""NOVA MAMORE"",""RO"",""NORTE"""
"7344,""NOVA UNIAO"",""RO"",""NORTE"""
"7345,""NOVA VIDA"",""RO"",""NORTE"""
"7346,""NOVO HORIZONTE DO OESTE"",""RO"",""NORTE"""
"7347,""OURO PRETO DO OESTE"",""RO"",""NORTE"""
"12064,""PALMEIRAS"",""RO"",""NORTE"""
"7348,""PARECIS"",""RO"",""NORTE"""
"7349,""PEDRAS NEGRAS"",""RO"",""NORTE"""
"7350,""PIMENTA BUENO"",""RO"",""NORTE"""
"7351,""PIMENTEIRAS DO OESTE"",""RO"",""NORTE"""
"7352,""PORTO VELHO"",""RO"",""NORTE"""
"7353,""PRESIDENTE MEDICI"",""RO"",""NORTE"""
"7354,""PRIMAVERA DE RONDONIA"",""RO"",""NORTE"""
"7355,""PRINCIPE DA BEIRA"",""RO"",""NORTE"""
"7356,""RIO CRESPO"",""RO"",""NORTE"""
"7357,""RIOZINHO"",""RO"",""NORTE"""
"7358,""ROLIM DE MOURA"",""RO"",""NORTE"""
"11983,""SANTA CRUZ"",""RO"",""NORTE"""
"7359,""SANTA LUZIA D'OESTE"",""RO"",""NORTE"""
"11446,""SAO CARLOS"",""RO"",""NORTE"""
"7360,""SAO FELIPE D'OESTE"",""RO"",""NORTE"""
"7361,""SAO FRANCISCO DO GUAPORE"",""RO"",""NORTE"""
"7362,""SAO MIGUEL DO GUAPORE"",""RO"",""NORTE"""
"7363,""SERINGUEIRAS"",""RO"",""NORTE"""
"7752,""GUAPORE"",""RS"",""SUL"""
"7753,""GUARANI DAS MISSOES"",""RS"",""SUL"""
"11878,""GUASSU BOI"",""RS"",""SUL"""
"7754,""GUASSUPI"",""RS"",""SUL"""
"7755,""HARMONIA"",""RS"",""SUL"""
"11560,""HARMONIA"",""RS"",""SUL"""
"7756,""HERVAL"",""RS"",""SUL"""
"7757,""HERVEIRAS"",""RS"",""SUL"""
"7758,""HIDRAULICA"",""RS"",""SUL"""
"7759,""HORIZONTINA"",""RS"",""SUL"""
"7760,""HULHA NEGRA"",""RS"",""SUL"""
"7761,""HUMAITA"",""RS"",""SUL"""
"7762,""IBARAMA"",""RS"",""SUL"""
"7763,""IBARE"",""RS"",""SUL"""
"7764,""IBIACA"",""RS"",""SUL"""
"7765,""IBIRAIARAS"",""RS"",""SUL"""
"7766,""IBIRAPUITA"",""RS"",""SUL"""
"7767,""IBIRUBA"",""RS"",""SUL"""
"7769,""IGREJINHA"",""RS"",""SUL"""
"7768,""IGREJINHA"",""RS"",""SUL"""
"7770,""IJUCAPIRAMA"",""RS"",""SUL"""
"7771,""IJUI"",""RS"",""SUL"""
"7772,""ILHA DOS MARINHEIROS"",""RS"",""SUL"""
"7773,""ILOPOLIS"",""RS"",""SUL"""
"7774,""IMBE"",""RS"",""SUL"""
"7775,""IMIGRANTE"",""RS"",""SUL"""
"7776,""INDEPENDENCIA"",""RS"",""SUL"""
"7777,""INHACORA"",""RS"",""SUL"""
"11879,""INHANDUI"",""RS"",""SUL"""
"7778,""IPE"",""RS"",""SUL"""
"7779,""IPIRANGA"",""RS"",""SUL"""
"7780,""IPIRANGA DO SUL"",""RS"",""SUL"""
"7781,""IPUACU"",""RS"",""SUL"""
"7782,""IRAI"",""RS"",""SUL"""
"7783,""IRUI"",""RS"",""SUL"""
"7784,""ITAARA"",""RS"",""SUL"""
"7785,""ITACOLOMI"",""RS"",""SUL"""
"7786,""ITACURUBI"",""RS"",""SUL"""
"7787,""ITACURUBI"",""RS"",""SUL"""
"7788,""ITAI"",""RS"",""SUL"""
"7789,""ITAIMBEZINHO"",""RS"",""SUL"""
"7790,""ITAO"",""RS"",""SUL"""
"11877,""ITAPORORO"",""RS"",""SUL"""
"7791,""ITAPUA"",""RS"",""SUL"""
"7793,""ITAPUCA"",""RS"",""SUL"""
"7792,""ITAPUCA"",""RS"",""SUL"""
"7794,""ITAQUI"",""RS"",""SUL"""
"7795,""ITATI"",""RS"",""SUL"""
"7796,""ITATIBA DO SUL"",""RS"",""SUL"""
"7797,""ITAUBA"",""RS"",""SUL"""
"7798,""ITUIM"",""RS"",""SUL"""
"7799,""IVAI"",""RS"",""SUL"""
"7800,""IVORA"",""RS"",""SUL"""
"7801,""IVOTI"",""RS"",""SUL"""
"7802,""JABOTICABA"",""RS"",""SUL"""
"7803,""JACUIZINHO"",""RS"",""SUL"""
"7804,""JACUTINGA"",""RS"",""SUL"""
"7805,""JAGUARAO"",""RS"",""SUL"""
"7806,""JAGUARETE"",""RS"",""SUL"""
"7807,""JAGUARI"",""RS"",""SUL"""
"7808,""JANSEN"",""RS"",""SUL"""
"7809,""JAQUIRANA"",""RS"",""SUL"""
"7810,""JARI"",""RS"",""SUL"""
"7811,""JAZIDAS"",""RS"",""SUL"""
"7812,""JOAO ARREGUI"",""RS"",""SUL"""
"7813,""JOAO RODRIGUES"",""RS"",""SUL"""
"7814,""JOCA TAVARES"",""RS"",""SUL"""
"7815,""JOIA"",""RS"",""SUL"""
"7816,""JOSE OTAVIO"",""RS"",""SUL"""
"7817,""JUA"",""RS"",""SUL"""
"7818,""JULIO DE CASTILHOS"",""RS"",""SUL"""
"7819,""LAGOA BONITA DO SUL"",""RS"",""SUL"""
"11563,""LAGOA DOS PATOS"",""RS"",""SUL"""
"7820,""LAGOA DOS TRES CANTOS"",""RS"",""SUL"""
"7821,""LAGOA VERMELHA"",""RS"",""SUL"""
"7822,""LAGOAO"",""RS"",""SUL"""
"7823,""LAJEADO"",""RS"",""SUL"""
"7824,""LAJEADO BONITO"",""RS"",""SUL"""
"7825,""LAJEADO BONITO"",""RS"",""SUL"""
"7826,""LAJEADO CERNE"",""RS"",""SUL"""
"7827,""LAJEADO DO BUGRE"",""RS"",""SUL"""
"7828,""LAJEADO GRANDE"",""RS"",""SUL"""
"9026,""CAMPO LIMPO PAULISTA"",""SP"",""SUDESTE"""
"9027,""CAMPOS DE CUNHA"",""SP"",""SUDESTE"""
"9030,""CANANEIA"",""SP"",""SUDESTE"""
"9031,""CANAS"",""SP"",""SUDESTE"""
"9032,""CANDIA"",""SP"",""SUDESTE"""
"9033,""CANDIDO MOTA"",""SP"",""SUDESTE"""
"9035,""CANGUERA"",""SP"",""SUDESTE"""
"9036,""CANITAR"",""SP"",""SUDESTE"""
"9037,""CAPAO BONITO"",""SP"",""SUDESTE"""
"9038,""CAPELA DO ALTO"",""SP"",""SUDESTE"""
"9039,""CAPIVARI"",""SP"",""SUDESTE"""
"9041,""CAPORANGA"",""SP"",""SUDESTE"""
"9042,""CAPUAVA"",""SP"",""SUDESTE"""
"9044,""CARAPICUIBA"",""SP"",""SUDESTE"""
"9045,""CARDEAL"",""SP"",""SUDESTE"""
"9046,""CARDOSO"",""SP"",""SUDESTE"""
"9048,""CARUARA"",""SP"",""SUDESTE"""
"9049,""CASA BRANCA"",""SP"",""SUDESTE"""
"9050,""CASSIA DOS COQUEIROS"",""SP"",""SUDESTE"""
"9051,""CASTILHO"",""SP"",""SUDESTE"""
"9052,""CATANDUVA"",""SP"",""SUDESTE"""
"9053,""CATIGUA"",""SP"",""SUDESTE"""
"9054,""CATUCABA"",""SP"",""SUDESTE"""
"9055,""CAUCAIA DO ALTO"",""SP"",""SUDESTE"""
"9056,""CEDRAL"",""SP"",""SUDESTE"""
"9057,""CERQUEIRA CESAR"",""SP"",""SUDESTE"""
"9058,""CERQUILHO"",""SP"",""SUDESTE"""
"9060,""CEZAR DE SOUZA"",""SP"",""SUDESTE"""
"9061,""CHARQUEADA"",""SP"",""SUDESTE"""
"442,""BROTAS DE MACAUBAS"",""BA"",""NORDESTE"""
"443,""BRUMADO"",""BA"",""NORDESTE"""
"444,""BUCUITUBA"",""BA"",""NORDESTE"""
"446,""BURACICA"",""BA"",""NORDESTE"""
"448,""BURIL"",""BA"",""NORDESTE"""
"449,""BURIS DE ABRANTES"",""BA"",""NORDESTE"""
"450,""BURITIRAMA"",""BA"",""NORDESTE"""
"451,""CAATIBA"",""BA"",""NORDESTE"""
"452,""CABACEIRAS DO PARAGUACU"",""BA"",""NORDESTE"""
"12010,""CABECEIRA DO JIBOIA"",""BA"",""NORDESTE"""
"453,""CABRALIA"",""BA"",""NORDESTE"""
"454,""CACHA PREGOS"",""BA"",""NORDESTE"""
"455,""CACHOEIRA"",""BA"",""NORDESTE"""
"457,""CACULE"",""BA"",""NORDESTE"""
"458,""CAEM"",""BA"",""NORDESTE"""
"459,""CAETANOS"",""BA"",""NORDESTE"""
"460,""CAETE-ACU"",""BA"",""NORDESTE"""
"461,""CAETITE"",""BA"",""NORDESTE"""
"462,""CAFARNAUM"",""BA"",""NORDESTE"""
"464,""CAIMBE"",""BA"",""NORDESTE"""
"465,""CAIRU"",""BA"",""NORDESTE"""
"466,""CAIUBI"",""BA"",""NORDESTE"""
"467,""CAJUI"",""BA"",""NORDESTE"""
"468,""CALDAS DO JORRO"",""BA"",""NORDESTE"""
"470,""CALDEIRAO GRANDE"",""BA"",""NORDESTE"""
"471,""CALDEIRAS"",""BA"",""NORDESTE"""
"472,""CAMACAN"",""BA"",""NORDESTE"""
"473,""CAMACARI"",""BA"",""NORDESTE"""
"474,""CAMAMU"",""BA"",""NORDESTE"""
"476,""CAMIRIM"",""BA"",""NORDESTE"""
"477,""CAMPINHOS"",""BA"",""NORDESTE"""
"478,""CAMPO ALEGRE DE LOURDES"",""BA"",""NORDESTE"""
"479,""CAMPO FORMOSO"",""BA"",""NORDESTE"""
"480,""CAMPO FORMOSO"",""BA"",""NORDESTE"""
"481,""CAMURUGI"",""BA"",""NORDESTE"""
"482,""CANABRAVINHA"",""BA"",""NORDESTE"""
"484,""CANARANA"",""BA"",""NORDESTE"""
"485,""CANATIBA"",""BA"",""NORDESTE"""
"486,""CANAVIEIRAS"",""BA"",""NORDESTE"""
"487,""CANCHE"",""BA"",""NORDESTE"""
"102,""LAGOA DO CANTO"",""AL"",""NORDESTE"""
"103,""LAGOA DO EXU"",""AL"",""NORDESTE"""
"104,""LAGOA DO RANCHO"",""AL"",""NORDESTE"""
"105,""LAGOA DO RANCHO"",""AL"",""NORDESTE"""
"106,""LAJES DO CALDEIRAO"",""AL"",""NORDESTE"""
"107,""LARANJAL"",""AL"",""NORDESTE"""
"108,""LIMOEIRO DE ANADIA"",""AL"",""NORDESTE"""
"11241,""LUZIAPOLIS"",""AL"",""NORDESTE"""
"109,""MACEIO"",""AL"",""NORDESTE"""
"110,""MAJOR ISIDORO"",""AL"",""NORDESTE"""
"11782,""MANGABEIRAS"",""AL"",""NORDESTE"""
"111,""MAR VERMELHO"",""AL"",""NORDESTE"""
"112,""MARAGOGI"",""AL"",""NORDESTE"""
"113,""MARAVILHA"",""AL"",""NORDESTE"""
"114,""MARECHAL DEODORO"",""AL"",""NORDESTE"""
"115,""MARIBONDO"",""AL"",""NORDESTE"""
"116,""MASSARANDUBA"",""AL"",""NORDESTE"""
"117,""MATA GRANDE"",""AL"",""NORDESTE"""
"11783,""MATA LIMPA"",""AL"",""NORDESTE"""
"118,""MATRIZ DE CAMARAGIBE"",""AL"",""NORDESTE"""
"119,""MESSIAS"",""AL"",""NORDESTE"""
"120,""MINADOR DO NEGRAO"",""AL"",""NORDESTE"""
"121,""MONTEIROPOLIS"",""AL"",""NORDESTE"""
"122,""MOREIRA"",""AL"",""NORDESTE"""
"123,""MUNGUBA"",""AL"",""NORDESTE"""
"124,""MURICI"",""AL"",""NORDESTE"""
"125,""NOVO LINO"",""AL"",""NORDESTE"""
"127,""OLHO D'AGUA DAS FLORES"",""AL"",""NORDESTE"""
"128,""OLHO D'AGUA DE CIMA"",""AL"",""NORDESTE"""
"129,""OLHO D'AGUA DO CASADO"",""AL"",""NORDESTE"""
"130,""OLHO D'AGUA DOS DANDANHAS"",""AL"",""NORDESTE"""
"126,""OLHO D'AGUA GRANDE"",""AL"",""NORDESTE"""
"131,""OLIVENCA"",""AL"",""NORDESTE"""
"132,""OURO BRANCO"",""AL"",""NORDESTE"""
"133,""PALESTINA"",""AL"",""NORDESTE"""
"134,""PALMEIRA DE FORA"",""AL"",""NORDESTE"""
"135,""PALMEIRA DOS INDIOS"",""AL"",""NORDESTE"""
"137,""PARICONHA"",""AL"",""NORDESTE"""
"138,""PARIPUEIRA"",""AL"",""NORDESTE"""
"139,""PASSO DE CAMARAGIBE"",""AL"",""NORDESTE"""
"140,""PAU D'ARCO"",""AL"",""NORDESTE"""
"141,""PAU FERRO"",""AL"",""NORDESTE"""
"143,""PENEDO"",""AL"",""NORDESTE"""
"11093,""PEROBA"",""AL"",""NORDESTE"""
"144,""PIACABUCU"",""AL"",""NORDESTE"""
"145,""PILAR"",""AL"",""NORDESTE"""
"11784,""PILOES"",""AL"",""NORDESTE"""
"146,""PINDOBA"",""AL"",""NORDESTE"""
"147,""PIRANHAS"",""AL"",""NORDESTE"""
"11785,""POCO"",""AL"",""NORDESTE"""
"149,""POCO DA PEDRA"",""AL"",""NORDESTE"""
"11786,""POCO DA PEDRA DE CIMA"",""AL"",""NORDESTE"""
"150,""POCO DAS TRINCHEIRAS"",""AL"",""NORDESTE"""
"11788,""POCO DE SANTANA"",""AL"",""NORDESTE"""
"11081,""PONTAL DE CORURIPE"",""AL"",""NORDESTE"""
"151,""PORTO CALVO"",""AL"",""NORDESTE"""
"152,""PORTO DE PEDRAS"",""AL"",""NORDESTE"""
"153,""PORTO REAL DO COLEGIO"",""AL"",""NORDESTE"""
"11794,""QUATI"",""AL"",""NORDESTE"""
"155,""QUEBRANGULO"",""AL"",""NORDESTE"""
"11637,""RETIRO"",""AL"",""NORDESTE"""
"11795,""RETIRO"",""AL"",""NORDESTE"""
"156,""RIACHO DO SERTAO"",""AL"",""NORDESTE"""
"157,""RIACHO FUNDO DE CIMA"",""AL"",""NORDESTE"""
"158,""RIO LARGO"",""AL"",""NORDESTE"""
"159,""ROCHA CAVALCANTE"",""AL"",""NORDESTE"""
"161,""SANTA EFIGENIA"",""AL"",""NORDESTE"""
"162,""SANTA LUZIA DO NORTE"",""AL"",""NORDESTE"""
"163,""SANTANA DO IPANEMA"",""AL"",""NORDESTE"""
"164,""SANTANA DO MUNDAU"",""AL"",""NORDESTE"""
"165,""SANTO ANTONIO"",""AL"",""NORDESTE"""
"166,""SAO BRAS"",""AL"",""NORDESTE"""
"167,""SAO JOSE DA LAJE"",""AL"",""NORDESTE"""
"168,""SAO JOSE DA TAPERA"",""AL"",""NORDESTE"""
"11797,""SAO LOURENCO"",""AL"",""NORDESTE"""
"169,""SAO LUIS DO QUITUNDE"",""AL"",""NORDESTE"""
"170,""SAO MIGUEL DOS CAMPOS"",""AL"",""NORDESTE"""
"171,""SAO MIGUEL DOS MILAGRES"",""AL"",""NORDESTE"""
"172,""SAO SEBASTIAO"",""AL"",""NORDESTE"""
"173,""SAPUCAIA"",""AL"",""NORDESTE"""
"174,""SAPUCAIA"",""AL"",""NORDESTE"""
"175,""SATUBA"",""AL"",""NORDESTE"""
"176,""SENADOR RUI PALMEIRA"",""AL"",""NORDESTE"""
"177,""SERRA DA MANDIOCA"",""AL"",""NORDESTE"""
"11798,""SERRA DA MASSA"",""AL"",""NORDESTE"""
"178,""SERRA DO SAO JOSE"",""AL"",""NORDESTE"""
"11799,""TABOCAS"",""AL"",""NORDESTE"""
"180,""TABOQUINHA"",""AL"",""NORDESTE"""
"181,""TANQUE D'ARCA"",""AL"",""NORDESTE"""
"11800,""TAQUARA"",""AL"",""NORDESTE"""
"182,""TAQUARANA"",""AL"",""NORDESTE"""
"183,""TATUAMUNHA"",""AL"",""NORDESTE"""
"184,""TEOTONIO VILELA"",""AL"",""NORDESTE"""
"185,""TRAIPU"",""AL"",""NORDESTE"""
"187,""USINA CAMACARI"",""AL"",""NORDESTE"""
"11801,""VARGINHA"",""AL"",""NORDESTE"""
"188,""VICOSA"",""AL"",""NORDESTE"""
"189,""VILA APARECIDA"",""AL"",""NORDESTE"""
"190,""VILA SAO FRANCISCO"",""AL"",""NORDESTE"""
"278,""ABACATE DA PEDREIRA"",""AP"",""NORTE"""
"280,""AMAPA"",""AP"",""NORTE"""
"281,""AMAPARI"",""AP"",""NORTE"""
"282,""AMBE"",""AP"",""NORTE"""
"283,""APOREMA"",""AP"",""NORTE"""
"284,""ARIRI"",""AP"",""NORTE"""
"285,""BAILIQUE"",""AP"",""NORTE"""
"286,""BOCA DO JARI"",""AP"",""NORTE"""
